RelVlaznost;TempZraka;Padavine24;BrzinaVjetraKMh
57,00264;10,30850;13,14351;13,18311
66,62331;6,79861;4,89513;7,29864
60,61225;4,64834;3,31230;4,97924
50,59779;8,87036;3,73598;8,78020
61,29152;9,86331;12,91722;12,33184
59,20105;11,41195;31,25819;12,01353
61,68364;6,84518;4,69481;9,50614
72,06690;3,94702;5,27108;7,62337
64,40279;3,40707;6,87837;6,96627
61,63377;1,78686;5,75461;11,39779
43,98852;5,30105;26,20924;14,20434
70,54115;2,12707;1,55359;11,07916
59,91778;4,34942;1,22389;6,38464
61,10066;5,42339;3,71922;6,02113
72,07175;3,31606;2,32925;5,40880
53,96959;5,67333;0,05297;6,17342
50,36679;8,98892;0,33187;6,44586
51,32236;11,53469;1,97007;9,30813
53,94253;12,86337;0,96466;12,86575
51,15625;13,09890;27,24408;19,50042
62,69757;7,78277;4,24217;9,16025
45,58097;10,17297;0,50394;6,83141
39,59931;15,36572;0,88145;9,00947
42,03019;15,00558;2,21874;10,22114
65,02528;12,33566;11,81633;6,31367
53,49509;11,90377;0,10829;10,80185
49,47619;13,91268;0,02863;6,47324
44,55728;17,23962;0,06705;6,85368
38,45282;16,13033;2,47550;11,07837
45,48918;14,92529;0,13476;8,98578
40,09047;15,15573;0,26809;5,80824
43,97351;17,30703;3,58454;7,15125
50,03316;14,36456;0,79123;7,48863
43,45055;18,13659;0,19737;6,46546
65,32478;17,51751;2,54980;7,50777
49,92975;16,56191;0,77568;9,58674
61,04902;14,75527;4,87401;7,84466
52,81835;14,51217;0,41457;9,87404
48,15884;17,71737;0,00104;7,97561
40,31255;17,23141;0,01877;10,16992
38,10800;18,66873;0,00973;5,20280
37,09010;20,62249;0,01375;6,06475
38,73575;20,93911;0,00270;5,51508
47,60847;19,29775;0,09936;5,59732
45,47179;20,04678;0,01247;6,78349
45,33508;20,08087;0,00263;8,08141
54,33818;18,13198;0,00149;7,09866
41,30362;21,08050;5,91103;6,64011
39,86310;21,24896;1,35162;6,86830
47,11499;19,57125;0,47733;9,98078
43,52629;20,30758;0,95734;7,09312
49,53438;19,85885;17,58776;6,97145
49,74226;17,95892;13,78247;8,11595
59,84372;17,04733;41,48437;5,59068
64,16016;17,40212;44,37331;6,34582
60,78602;16,83071;12,59698;8,46954
58,57922;18,25863;0,26329;8,49285
51,30759;17,04492;0,65284;6,06713
56,11533;17,08688;3,36704;4,78054
50,60880;19,57009;1,89980;5,43207
53,35602;18,56677;0,86042;6,56244
50,32914;19,78463;7,21297;4,79843
48,64888;18,59081;7,36565;5,49166
56,18013;16,88027;10,72321;8,72863
47,69121;12,92678;6,79476;9,03164
54,44333;14,31603;2,13448;8,24253
51,59348;16,55395;1,95324;6,58263
50,92546;16,92230;7,46193;4,71382
50,89909;17,73126;0,46081;7,06544
51,87711;17,68542;0,08060;8,82784
51,19934;19,11935;7,05856;5,85014
53,87997;19,88973;6,94786;5,88373
49,68753;20,99322;26,97332;5,93632
48,98932;20,63363;3,73616;5,44214
53,02608;20,57653;7,72268;5,48734
48,49079;21,77712;3,97850;5,33371
49,88562;21,82577;4,37786;5,53059
47,90786;22,92239;7,10519;5,53179
49,03122;21,80862;8,51996;6,76327
50,85649;22,40484;8,40596;5,27269
45,41974;23,25421;4,75044;4,58679
49,58144;23,14300;7,03666;4,68119
45,10632;23,41946;3,56580;5,36990
46,65407;21,92956;1,57109;5,49597
44,12630;22,92257;9,91130;5,30565
49,56518;21,78961;13,47744;5,12245
48,80692;23,22323;5,94965;5,14694
48,02098;22,85299;1,16499;5,18551
42,59880;24,13415;22,39917;7,59287
54,81526;20,13973;24,49472;7,40030
60,66289;22,03472;0,42454;5,92913
51,40205;24,46835;0,75206;5,13783
45,51790;25,12564;2,93350;6,12418
46,95269;22,22912;26,81150;6,51284
52,14159;17,79336;4,90766;8,80217
61,77644;17,24462;1,50482;9,70646
58,06889;18,82836;7,67867;8,49769
58,58391;20,60757;5,42105;6,95519
48,96814;21,30535;2,78729;9,73836
60,21402;20,23034;1,52829;9,88744
47,21555;24,36660;1,00533;6,23208
46,61660;24,12332;6,18159;5,65023
48,89674;22,28497;15,91413;8,61977
46,81210;16,54223;0,10526;9,77620
45,33680;16,89984;0,11702;7,46798
44,41763;18,57229;0,45772;9,27088
56,62483;17,77184;6,45959;10,60116
51,03332;17,78454;15,62432;11,38477
69,01714;16,89596;0,19338;7,73268
64,26284;21,10717;12,16208;7,56658
53,40080;20,83257;2,19680;9,01881
56,06232;20,30694;2,17745;5,12000
62,47858;23,32788;0,67381;6,32894
59,85335;24,48577;0,95535;5,17751
56,37491;23,64919;10,26313;4,84009
44,43292;24,77526;0,48111;4,84891
52,75979;23,76596;5,68209;6,13016
51,91408;20,59179;3,44835;9,38466
48,49269;21,12969;1,38404;10,08985
49,08098;21,15618;10,25207;8,51570
54,47843;21,45117;0,05376;5,68638
53,10007;22,74529;0,98691;5,31071
57,77802;22,48672;2,18929;4,66389
50,83461;23,30017;5,33512;4,69112
45,99012;23,36724;0,00654;5,43069
49,38983;23,65179;2,50663;5,65441
51,32782;23,81152;10,33953;5,46992
57,99652;21,18475;7,77751;7,23700
42,81700;22,84777;0,29980;10,52550
48,95506;22,26223;0,10943;10,17689
43,75993;24,39367;0,00264;6,59105
45,00695;25,62448;1,58446;7,37916
50,07339;23,59011;7,93422;7,04714
57,95039;18,82678;5,99932;7,55046
52,98539;22,23873;0,51319;10,31333
51,93982;22,85186;1,41858;8,56703
52,17545;22,95449;3,06892;7,50444
54,13882;22,29052;12,97824;5,27590
52,03975;22,63110;4,78670;5,58113
51,50723;25,03124;0,07109;7,02436
51,53914;25,03082;2,49658;8,13280
49,30884;25,93090;1,69178;7,25048
57,10733;23,75189;3,38395;6,37390
54,01902;25,33669;8,49612;6,09508
49,64764;24,99969;3,18360;7,12205
51,63669;25,01144;0,23922;6,40722
46,24709;25,94412;0,03185;5,67951
48,28217;25,85324;0,14517;5,56185
42,56273;26,54995;0,01570;5,84962
45,71259;26,24453;0,21162;5,22029
45,32857;26,55840;0,74282;5,03538
47,55086;26,64160;1,93446;5,62179
54,38959;24,80303;6,90387;5,63336
49,59465;23,97296;1,92164;5,61616
45,36018;25,52419;0,71469;6,27590
42,18110;24,75924;6,05368;6,44616
52,87169;22,41802;2,70557;7,68252
52,31722;22,90454;1,19697;7,27026
53,76677;23,11154;4,95865;5,36665
48,48729;24,22787;3,11319;6,24321
43,23280;25,16809;1,89919;8,14171
45,43998;24,40533;1,38224;7,40737
43,23111;25,11758;0,46759;7,27797
45,75859;25,05554;0,75073;6,84978
43,58641;25,40731;4,95221;6,00342
46,21255;23,90902;2,03831;4,86725
48,26550;24,09658;2,28125;5,57797
49,56696;20,13061;43,76796;9,16296
60,90904;19,44116;2,42399;7,87372
54,90866;22,43286;0,00393;7,34982
57,99114;22,18765;0,00153;5,81601
46,81118;23,84490;1,56399;5,04301
53,22111;23,33483;0,32418;5,02203
48,96861;23,44143;5,90148;7,31298
49,70624;22,10049;11,72176;6,29700
54,30260;20,24465;12,35590;5,76042
50,54247;19,15603;3,21469;6,55078
62,12942;19,13265;0,19391;7,29457
49,42632;21,55700;0,06103;5,75286
50,20370;21,63741;4,13447;4,82816
50,48631;21,23312;3,36114;6,78105
48,97487;21,61550;0,01023;5,90996
44,03157;21,75930;0,00997;6,63829
41,79960;21,09432;0,25834;7,77790
51,07532;23,25283;0,01977;6,49975
45,83399;22,50973;0,16783;5,91556
49,26939;22,28643;0,65855;4,48496
54,77908;22,17126;0,85286;5,77988
46,09808;22,06747;0,00046;6,82662
45,78959;22,18807;0,12197;6,49961
48,01458;21,86773;0,02746;4,81679
49,20892;23,11578;0,26109;5,12705
51,82372;21,82961;0,98627;5,19287
50,31267;22,69924;1,10598;5,69178
51,91982;20,32070;0,04500;7,28361
58,90091;22,29849;0,11656;5,47130
63,13080;17,27529;12,74295;11,10785
43,62862;13,11529;0,00534;14,80686
41,32512;12,94253;0,00242;10,46097
44,95571;17,51315;0,02712;7,49678
48,41588;19,27996;0,01249;6,60631
52,96371;16,20275;0,02852;10,56961
59,76937;14,76339;0,00252;7,00614
53,34498;16,14031;1,71396;6,38487
60,32765;14,23684;4,63521;7,23713
55,78115;16,75521;0,00914;6,01574
51,42610;15,92608;0,01125;7,89057
58,23825;18,10290;0,15337;6,25521
64,36909;17,32623;1,80318;7,55979
62,80001;15,91253;7,30772;6,32111
58,65503;16,11187;3,60303;5,92237
59,46456;17,36679;0,13114;6,47655
52,28159;17,19473;0,00161;6,10756
49,47633;17,31256;0,00680;5,53551
52,92914;17,70327;0,01594;5,35750
49,20468;17,77658;0,05825;6,63290
54,93304;16,48550;0,42800;5,34009
49,50656;16,28668;0,81969;4,68757
55,45695;16,84014;0,36469;4,24238
50,74377;17,49035;0,05547;4,96292
47,98938;17,29885;0,56144;4,45773
57,33561;16,44360;0,37263;5,33594
59,41411;13,94018;0,00690;7,09647
70,11745;8,20013;2,28491;8,78532
59,17726;10,67120;0,05516;8,04383
61,17517;11,95712;0,20509;7,17530
55,45433;12,40167;0,55491;8,01506
64,21858;12,87432;0,01793;7,66689
61,83853;14,20025;0,05741;7,92107
53,87225;16,62686;0,69532;16,48749
68,44819;11,39361;17,65031;19,80342
63,39919;14,83300;20,88544;18,06067
56,56385;12,61944;25,45344;15,16612
58,81781;13,20611;0,07574;7,46114
63,07520;14,30096;6,51271;8,71620
62,08225;12,55038;2,82873;7,90681
54,64430;14,42419;0,47455;5,21311
53,28558;14,18411;0,58089;4,20982
65,51572;11,03298;0,17481;6,15145
67,82957;12,99795;0,00612;5,36857
63,26889;11,03778;0,43667;5,43991
66,81268;13,33111;0,03689;4,22417
59,95118;12,80871;0,00466;4,13529
59,57100;12,15780;0,00132;5,19538
61,99191;13,23403;0,00133;5,55300
60,54406;13,72549;0,00586;5,12145
54,47408;14,52566;0,02971;4,99441
66,27939;9,63449;0,00610;7,29271
55,15784;8,36624;0,01076;6,58455
68,82001;5,21069;0,00656;10,14816
63,42433;4,22305;0,02384;11,12344
53,71242;3,83886;0,13641;8,67360
77,40677;3,38873;4,35109;5,86974
72,40804;6,34545;23,92176;8,73463
64,68317;7,79519;0,16226;3,94782
81,55611;6,96447;0,02788;3,58429
55,47127;7,67080;0,09236;3,99427
68,51579;7,87756;1,77383;7,96395
72,32157;2,51919;23,34227;8,15189
77,24806;5,40511;10,17724;7,31615
82,40377;1,44006;7,45501;11,24284
79,17841;2,65734;1,75376;11,28383
80,42075;2,18740;0,00213;8,06933
65,41571;3,59817;1,24500;4,99435
74,27805;3,30926;1,08145;4,10231
69,74779;6,98724;0,29527;5,60604
65,92725;5,01324;2,91823;6,97982
71,35120;3,32046;11,45025;6,11028
49,50654;4,76318;0,00362;9,09006
63,75720;4,25887;0,08839;5,04540
56,58547;8,54302;0,12623;5,52706
72,40263;1,00649;11,16100;9,77172
54,87228;8,00646;14,77795;7,40578
63,00235;4,28622;0,44765;7,43191
62,41214;1,07842;0,82990;6,08805
60,40631;2,32800;0,00560;5,15228
74,12247;-3,43464;3,50196;7,24136
60,63642;-1,87223;8,73315;8,60246
67,52267;0,84234;1,15249;7,48586
78,62952;0,30209;2,14428;6,07796
81,18296;-0,41526;11,71889;6,24762
63,62969;0,33288;1,57707;7,69845
69,07943;1,48220;3,30018;5,79053
72,73579;4,07162;5,90393;6,12536
64,38735;6,11373;2,43685;6,41282
68,39623;5,30187;11,12029;10,40637
55,86849;5,33892;1,38223;6,29717
64,34232;2,71823;15,07631;13,27594
48,65727;2,69421;2,17522;11,70318
58,90052;3,25369;1,64450;6,27753
62,72044;3,37310;0,03669;5,67827
61,43536;5,63305;0,18908;4,41630
63,08217;2,91494;0,02503;7,17007
64,34719;4,56259;0,63601;5,66891
69,73055;2,58947;0,10976;11,61195
70,46360;2,48184;0,01326;6,98482
69,44112;-1,88383;2,57521;9,70409
66,48710;-3,73102;0,45270;18,40396
69,05056;-5,66260;0,16904;13,31776
78,52396;-4,50861;1,09140;6,92464
78,62824;-2,48234;0,55664;11,30631
69,85735;-3,85505;0,08863;9,00177
73,27266;0,07516;3,80624;7,15470
63,39317;-0,81794;6,93904;6,88806
58,08052;-1,60285;1,76308;10,57631
68,71080;-2,44947;1,14361;8,05901
64,69732;-1,44279;0,07916;7,16861
63,32971;1,08340;1,99648;6,76272
66,38364;2,70687;8,64054;8,05948
59,14847;-1,30994;0,15792;9,25274
63,23827;5,06469;0,26851;8,48279
60,51212;5,46398;0,08395;10,20710
72,67487;0,68121;3,74459;9,48282
66,49438;-0,49528;1,06049;6,33326
72,91798;0,30346;1,54414;3,71847
84,45775;-3,38651;1,06220;6,77959
68,17355;0,10351;4,66007;6,60657
71,87951;0,66241;1,10012;6,54900
69,78285;0,05615;0,56286;8,47177
70,90581;-2,69486;3,21600;12,03366
59,42583;4,40820;2,05461;9,09581
59,58994;5,99429;4,54286;8,79185
73,20423;1,77905;2,84429;10,40227
60,39577;2,25417;0,95568;5,46844
69,64529;0,16061;1,78955;4,43338
62,78421;2,23135;2,37685;6,61469
57,23610;7,36361;15,18201;14,56706
47,00000;6,28750;7,17841;19,02200
73,34652;5,59420;25,06456;11,36150
52,85897;2,73589;4,82059;9,10859
70,94303;5,54675;0,13976;7,86264
68,99724;4,91662;0,97155;10,44972
64,79818;4,37457;0,01065;5,93919
66,74500;3,37209;0,18074;4,66322
52,01827;6,25942;0,61174;4,78366
61,43929;7,40716;5,82590;8,92046
61,25000;4,70861;26,26762;14,38712
61,49033;1,06152;2,25505;17,65815
52,08420;2,18704;0,07488;13,52479
58,92423;5,08975;0,30193;8,44842
65,04758;4,57226;0,57682;9,50155
44,55270;7,82827;0,13715;5,05353
47,21646;9,94567;0,00849;4,38495
40,24547;10,20297;0,01285;4,41847
42,97989;8,99682;0,02955;5,72446
50,28220;8,15301;0,30179;4,40247
49,58400;7,47851;0,43280;4,79241
62,98362;3,76028;2,97067;11,84788
54,80278;-0,97489;0,00521;24,74734
53,06155;2,81225;0,79227;11,57731
49,64546;3,45684;0,06098;9,32246
58,21582;8,77654;0,36373;9,94713
48,43356;7,42083;0,03572;8,56898
38,96653;11,78655;0,01598;7,97117
50,47041;11,15249;1,78351;5,47063
50,64247;7,59719;0,49895;7,05444
48,58684;9,32476;0,34210;6,15218
40,44102;12,44259;0,58425;10,80190
58,90413;6,62219;4,15767;8,06380
42,26594;10,86456;0,83182;7,31448
43,37705;13,74276;0,73186;13,42433
51,53524;10,71084;6,38205;9,82427
56,95466;10,05825;6,07247;8,54970
46,65976;12,08370;1,08685;11,07949
43,24007;6,13583;23,80916;9,84794
60,63802;5,39202;0,57380;15,85615
42,05711;9,77978;1,98628;5,68269
56,33808;5,70922;2,78526;5,99489
45,33409;8,06130;0,88942;7,89334
53,87862;12,70437;0,91185;8,32188
47,88177;15,10736;0,20115;9,23743
60,12000;11,58233;0,32012;8,88720
72,82068;8,88812;2,12885;7,62008
66,51268;8,43615;1,07090;8,66986
56,60273;10,40930;0,13855;7,96095
39,09196;13,14562;0,06532;6,83279
48,86465;13,45727;0,04326;7,29625
32,35676;15,73043;0,02228;5,16664
41,96047;13,67825;5,19116;8,99986
58,47538;6,85162;3,30952;12,85974
47,98843;8,67068;0,01560;10,97011
36,16793;9,16635;0,00873;11,95595
38,94808;10,58505;0,29317;9,10615
36,40967;12,64779;0,06696;6,61505
32,95293;15,21417;0,03148;5,99302
36,88080;14,89010;0,00590;7,21791
40,97929;14,50106;0,20429;6,47758
45,42834;12,02975;0,97545;9,58746
52,00224;12,14807;0,12686;14,15286
60,10306;9,49401;6,91116;14,32565
50,31488;13,56631;0,04653;5,15921
46,65081;14,05740;8,91632;6,04913
65,92617;8,68575;4,51389;5,50880
53,68926;14,31390;0,59413;5,99365
60,63586;11,63516;16,36713;5,20532
70,45461;6,61120;2,91809;7,32956
67,28627;7,85925;5,03689;8,07243
67,47352;7,03649;1,02381;6,36423
84,81145;6,14791;0,20943;6,22457
58,64169;10,30273;0,11190;9,19070
47,46897;12,26064;0,04638;5,42050
39,80856;13,27987;0,00865;7,45367
57,92868;12,41738;0,06627;8,82444
41,46946;14,24233;0,04360;7,88961
33,95503;15,37512;0,04829;8,76686
34,00473;16,01650;0,03723;6,18618
37,17009;17,36843;0,93242;9,01917
51,31390;17,98965;3,49023;14,03426
49,65039;17,70013;0,09219;11,40346
43,43652;19,66998;0,15134;7,88590
38,01698;21,67199;4,41118;9,85115
54,31314;13,41094;11,98598;6,70771
53,77645;13,29379;6,76079;5,80442
69,17426;10,05728;10,23889;7,24018
71,26077;10,51794;5,11142;7,32696
59,85609;12,11242;0,95382;8,12745
50,07354;15,67349;0,11275;7,28693
47,49577;14,90490;1,65276;11,37457
50,93605;14,09027;13,57863;7,46871
63,47044;10,87454;3,47251;7,76102
63,85712;7,54589;2,30367;10,67976
60,55214;10,54412;0,13427;9,87840
40,87279;13,58160;1,14177;6,49567
74,85967;10,08657;16,06732;9,45637
53,38249;14,21615;1,15830;5,31604
41,73728;17,57739;0,68909;6,85047
46,87650;19,10443;21,79759;8,85816
64,78169;12,68151;23,64058;13,02461
65,75425;13,52206;4,91207;13,26787
76,41328;8,18609;1,23611;6,39670
59,22779;11,26443;0,92126;5,16021
57,49796;14,31036;0,93553;5,76465
51,75673;17,52273;7,39520;7,33930
56,19666;15,16638;8,78783;7,69465
56,15460;14,52444;3,20999;12,36287
58,74918;13,37951;3,92969;10,03370
52,48198;17,53344;4,26532;8,40949
57,41269;15,32977;4,47316;5,31713
56,30428;16,85327;0,13366;7,30789
46,00743;18,59875;0,31517;5,67187
43,76560;21,67163;12,16240;5,77300
73,29035;16,93231;21,22042;7,87050
61,99076;16,03893;9,19753;10,68161
63,96763;14,77084;9,94170;8,74075
64,81226;13,88333;2,28688;8,23678
60,08929;14,59719;0,89415;7,73276
43,86883;19,63207;24,17321;7,32695
59,55011;17,93145;2,75221;5,91024
46,58143;20,29992;13,88952;7,14893
57,94918;19,57098;13,50933;5,67600
50,51200;20,71121;20,46959;5,64040
55,11642;21,10266;0,91732;8,41911
41,66992;24,03228;0,01178;7,72180
46,77027;25,14840;0,13259;7,15948
48,59824;24,80044;0,01693;5,92898
48,44103;23,94552;0,09691;6,86640
47,90376;24,85900;3,02228;6,72570
40,81714;25,83251;0,19423;6,89209
44,60909;25,77764;0,05847;7,19491
37,10290;26,80367;0,00000;5,59874
37,18885;26,07363;0,27301;5,27793
47,88146;26,02044;56,42681;6,29255
52,64478;20,79464;1,49174;5,93740
51,70467;22,79861;3,23217;4,19094
47,55059;23,78567;9,77364;5,08243
48,65205;23,56463;2,93327;5,46207
42,59108;25,22997;2,36711;4,81005
46,78992;24,57015;6,04598;5,45625
51,45103;21,68167;13,20017;6,16314
61,42884;20,81088;1,41703;6,67165
56,92776;24,58752;0,07912;7,39854
51,02100;25,12866;3,85579;8,46504
47,17817;26,77740;4,70728;5,74676
37,49607;24,53512;19,38187;11,06912
42,65295;23,05898;0,00000;9,06484
39,08891;27,17163;0,00060;6,38072
34,51853;28,99124;0,00446;5,24832
38,48738;28,75839;1,04189;5,77493
49,98199;25,34612;0,40527;6,44995
53,67412;24,35577;3,53705;6,03146
40,77839;25,50509;0,00452;4,49516
40,49881;26,74984;0,19091;5,89108
45,76918;26,11825;6,04405;9,04370
48,28385;23,75286;2,91297;6,13798
51,15668;24,26638;21,64009;5,75981
51,32035;19,43182;8,88718;7,20790
39,65024;19,78414;0,03101;6,90895
45,21928;20,03906;0,50816;5,38132
59,90461;19,95315;9,29165;5,20141
54,73211;18,73068;0,27159;8,02587
48,20768;19,24703;0,94251;7,16027
38,88136;21,04235;0,06967;9,23340
45,05902;21,80737;0,00025;6,43586
44,74728;22,65417;7,49833;5,33459
47,18361;22,75195;0,56041;4,59174
43,31956;24,68707;0,01167;5,10371
41,84697;26,19851;0,03473;4,82817
49,71533;24,66073;0,74587;6,70695
48,15693;25,39565;0,00652;8,83233
50,17767;25,16250;0,00127;7,70142
41,35076;26,63531;7,30314;5,60840
50,21758;25,66534;4,34539;6,02690
47,51404;26,33987;3,15717;8,59357
56,24803;22,48547;25,14299;10,83900
58,91832;20,94851;3,97913;5,30431
54,52044;24,90258;0,00268;5,75964
54,63091;25,40566;0,52662;5,18655
56,80551;24,75775;0,40980;5,31264
51,84500;24,72317;22,73140;5,97605
54,22962;21,69149;0,80943;7,49812
47,33193;20,79431;0,00157;7,37425
43,17311;22,80157;0,00140;4,97750
46,09733;25,89392;0,01862;5,59457
43,26200;27,00134;0,13590;7,46531
48,73605;26,39959;1,39130;6,65412
49,39666;26,21475;0,00093;4,73892
44,94905;28,45947;0,00067;4,84332
55,89935;27,47903;7,92126;5,63467
45,13924;29,45764;7,26950;5,23179
50,89902;26,21160;3,90434;7,05374
56,22805;19,25030;17,30048;7,61101
44,67180;21,32104;0,00276;6,74340
45,92191;20,50390;0,01682;6,59172
38,93246;22,91958;0,00013;4,99295
39,44442;25,57354;0,01030;4,84126
41,88814;27,11956;0,00028;4,94305
43,27295;26,98257;0,00061;5,08170
48,84003;26,19866;0,20747;8,06997
49,65406;25,39913;0,00557;6,66095
49,67340;25,29531;2,45759;5,80047
46,39773;25,45629;15,16784;5,94572
51,07609;24,95449;6,99759;5,95474
50,04283;25,03213;6,83984;5,81443
48,81794;25,02545;1,38249;5,72999
42,31400;26,19924;0,31498;5,09963
37,65158;25,80978;0,19731;4,54327
43,86376;25,47134;0,18785;6,49851
43,20607;24,93887;1,51960;5,60890
40,93443;25,02935;1,49451;5,67705
43,79486;24,57934;11,57928;6,20808
60,03402;19,65304;8,01900;8,92817
58,00140;20,73071;0,02394;6,80820
55,21378;22,29717;0,85195;5,14892
54,68354;21,85818;12,20397;6,43250
52,90998;20,81390;19,13234;5,38573
59,42014;20,06198;2,40045;6,29799
58,87891;17,34478;6,03713;8,93332
47,69698;19,76754;0,00393;6,40225
56,73909;21,42355;0,70255;5,36632
52,81898;20,54168;0,28009;7,43068
46,24006;21,15051;0,00205;7,61723
52,88885;20,99230;0,00104;8,35527
51,34683;21,12533;0,00016;5,12077
38,28830;23,32629;0,00864;4,41492
45,53485;23,33523;0,03214;5,31394
61,17982;19,16967;1,01513;6,98847
47,43052;17,30291;2,07169;8,09193
40,93870;16,03973;0,00735;8,55138
48,32644;17,45028;0,00427;6,01445
45,60676;20,53842;1,10822;5,90418
51,38699;17,17303;21,65864;6,23824
64,71098;16,32583;12,26829;6,19075
52,57449;18,68493;4,51481;4,87858
62,01792;16,43789;3,89420;6,32870
48,66476;20,39495;0,02262;5,12350
51,77846;21,14837;0,17447;6,28070
54,58355;19,68872;0,00775;5,44959
54,37681;19,51794;0,00964;8,55150
54,92373;19,60537;0,01040;5,72060
57,69079;18,55258;18,81867;9,66915
58,10459;15,10769;12,36694;9,69994
57,26241;12,63915;0,43165;6,54033
62,29181;14,45577;1,41232;4,83816
46,87730;13,02157;0,49089;7,65950
51,20892;14,81240;0,16948;8,29826
48,05479;14,84371;5,35321;6,88597
43,98578;18,19845;0,01626;8,64091
60,33214;16,71154;0,41292;7,56124
53,68229;16,81130;0,00400;5,58946
47,77816;19,29394;0,00020;5,11891
47,59929;19,38427;0,01360;5,01660
44,02514;19,72079;0,01722;4,53975
51,69730;18,16961;0,00097;6,20083
49,93173;17,47228;0,04269;6,24144
60,35760;16,97930;0,02126;4,30597
56,84281;16,19705;0,00970;5,25980
57,92796;17,60061;0,00095;5,85600
50,31250;18,36831;0,00029;6,08002
48,06005;19,92135;0,00035;4,65906
45,76657;20,43484;0,00390;4,86722
40,12981;20,20806;0,00134;3,98202
47,45401;18,08593;0,00031;4,93112
45,67148;16,68109;0,00145;5,04054
47,45944;17,99304;2,39560;4,68850
39,40870;17,98739;0,00194;4,12707
44,39872;17,01141;0,11818;4,18911
52,15961;14,18969;2,75981;4,87892
60,20201;10,92459;0,90884;6,19068
73,98040;8,61364;0,09209;6,64444
74,01044;8,62795;0,10254;5,82663
59,98158;12,02447;2,44554;8,76656
60,38074;11,63290;6,97980;16,17225
68,89680;10,67184;7,84478;13,88108
70,72383;11,65627;5,83689;19,40660
58,67973;10,51443;13,18588;10,60509
69,62417;10,20654;2,32640;4,78773
65,31796;11,25067;2,03901;7,61830
73,51138;8,11279;17,32306;9,05682
69,49223;7,21716;9,46676;7,08554
61,94451;9,36538;0,22075;5,97361
59,25000;8,72500;23,56740;11,07517
67,72221;9,11868;23,93855;13,45697
67,09446;8,33560;0,04885;6,26816
53,13822;14,53546;1,09152;11,76809
60,99503;8,68868;6,34829;12,53583
49,77971;12,65154;7,15896;11,99455
62,60251;9,29955;2,97053;8,34123
43,91233;10,72518;2,72665;6,54863
73,12146;8,24578;14,07814;7,98388
62,61024;8,07177;0,64521;6,04188
60,00724;9,65618;0,11636;5,47434
67,60058;8,90811;0,27981;8,11677
44,48238;13,09957;0,64306;7,23908
75,32534;6,35204;0,01150;5,87035
66,71628;7,90661;0,02730;4,41829
54,35695;9,09179;2,20283;7,74674
69,41196;7,19998;12,90718;8,87192
57,95411;8,80700;17,65001;7,58712
66,55765;3,96819;1,58485;7,91583
58,39220;4,76397;1,25698;6,07621
67,80051;2,99276;11,37460;9,14704
56,69836;3,68841;1,79712;7,65398
65,40763;3,73654;0,00568;7,31445
64,34209;3,64706;0,01938;4,31836
68,99271;6,48004;1,64489;5,84444
60,99921;5,01760;2,99402;4,46455
61,74176;8,41455;0,03054;5,22607
66,36076;5,59313;1,68497;7,88024
81,28404;1,18932;6,73377;12,06920
77,37025;2,43102;0,06065;7,73833
76,50318;0,15515;0,52494;4,42924
64,88954;4,12719;10,59203;10,46945
70,76448;5,59271;3,76147;6,81259
64,52458;8,69726;0,32077;6,53102
57,96795;10,31326;0,44447;7,86415
53,57452;11,30599;0,21145;8,00689
54,12396;9,18365;1,04541;6,73711
47,14840;13,01760;3,38169;7,07205
68,08401;6,95278;6,07755;11,20639
51,40637;6,42593;25,98492;19,45703
62,39225;7,99038;24,84149;15,10868
69,48019;0,38568;2,24344;12,13853
60,85162;5,16958;0,86075;11,19018
64,17059;4,19213;0,49317;6,14694
67,56969;1,65469;0,09172;9,37131
60,63361;2,29656;0,16753;5,79694
62,02341;-3,30573;0,00593;16,26081
73,29237;-2,35139;0,00034;11,77709
70,06788;0,01153;0,00036;7,72994
51,18476;7,52834;0,07311;5,30630
58,50257;2,96636;0,00363;7,20216
60,02511;2,85003;0,00381;5,66830
59,57244;6,05187;0,00688;4,61729
58,91970;4,62811;1,07364;4,95405
65,42418;-1,33124;0,04661;15,85786
57,59768;1,57998;0,00445;7,91431
58,29076;3,79736;0,00226;5,54024
58,57850;5,18884;0,00386;5,40266
65,16569;7,61462;0,07983;4,54360
53,70632;8,27361;0,06406;4,53888
62,52111;4,99511;0,89035;6,36490
64,17012;4,43740;0,01327;5,76284
75,10346;5,90231;0,05416;4,11344
60,98434;5,98129;0,14787;5,17156
58,36536;7,30670;0,01203;4,42318
59,77911;7,18759;0,01314;4,54948
57,47506;6,95953;0,01822;4,28525
64,51109;3,71725;0,40666;4,15406
78,93195;-0,29587;0,31665;6,69884
57,99626;4,58599;0,03659;6,74511
54,29693;4,29049;0,00307;4,72202
44,62195;7,44433;0,27338;4,21756
47,30095;6,42770;0,00704;5,99454
44,35336;8,78878;0,14982;5,61788
69,20731;7,86999;1,99559;5,82579
62,08748;5,40704;7,26229;4,90749
79,48798;4,27883;0,18752;4,23286
57,61986;7,77191;13,55510;12,41402
54,81452;4,97527;15,28250;6,99400
42,75547;4,75253;0,34598;6,36698
59,96975;7,28091;1,05378;9,28353
71,82639;8,50625;0,05702;8,06306
60,78310;9,15194;0,63210;7,48512
67,78176;8,64211;0,64714;7,01936
78,59212;4,79119;27,68967;14,51326
60,82829;-0,36899;4,70275;27,48148
50,95518;1,09921;0,12721;14,53999
